BATCH_ID,PRODUCT_LINE,LAYUP_START,LAYUP_END,CURE_START,CURE_END,TRIM_START,TRIM_END,QC_TIMESTAMP,QC_RESULT,SCRAP_FLAG,DELAMINATION_SCORE
BATCH-20260130-08,AVALANCHE_X1,2026-01-31T06:35:24.238148,2026-01-31T08:35:24.238148,2026-01-31T09:05:24.238148,2026-01-31T13:05:24.238148,2026-01-31T13:20:24.238148,2026-01-31T14:20:24.238148,2026-01-31T14:50:24.238148,PASS,False,40.1
BATCH-20260131-01,AVALANCHE_X1,2026-01-31T09:35:24.238148,2026-01-31T11:35:24.238148,2026-01-31T12:05:24.238148,2026-01-31T16:05:24.238148,2026-01-31T16:20:24.238148,2026-01-31T17:20:24.238148,2026-01-31T17:50:24.238148,PASS,False,12.9
BATCH-20260131-02,AVALANCHE_X1,2026-01-31T12:35:24.238148,2026-01-31T14:35:24.238148,2026-01-31T15:05:24.238148,2026-01-31T19:05:24.238148,2026-01-31T19:20:24.238148,2026-01-31T20:20:24.238148,2026-01-31T20:50:24.238148,PASS,False,30.7
BATCH-20260131-03,AVALANCHE_X1,2026-01-31T15:35:24.238148,2026-01-31T17:35:24.238148,2026-01-31T18:05:24.238148,2026-01-31T22:05:24.238148,2026-01-31T22:20:24.238148,2026-01-31T23:20:24.238148,2026-01-31T23:50:24.238148,PASS,False,22.8
BATCH-20260131-04,AVALANCHE_X1,2026-01-31T18:35:24.238148,2026-01-31T20:35:24.238148,2026-01-31T21:05:24.238148,2026-02-01T01:05:24.238148,2026-02-01T01:20:24.238148,2026-02-01T02:20:24.238148,2026-02-01T02:50:24.238148,PASS,False,10.0
BATCH-20260131-05,AVALANCHE_X1,2026-01-31T21:35:24.238148,2026-01-31T23:35:24.238148,2026-02-01T00:05:24.238148,2026-02-01T04:05:24.238148,2026-02-01T04:20:24.238148,2026-02-01T05:20:24.238148,2026-02-01T05:50:24.238148,PASS,False,20.0
BATCH-20260131-06,AVALANCHE_X1,2026-02-01T00:35:24.238148,2026-02-01T02:35:24.238148,2026-02-01T03:05:24.238148,2026-02-01T07:05:24.238148,2026-02-01T07:20:24.238148,2026-02-01T08:20:24.238148,2026-02-01T08:50:24.238148,PASS,False,23.3
BATCH-20260131-07,AVALANCHE_X1,2026-02-01T03:35:24.238148,2026-02-01T05:35:24.238148,2026-02-01T06:05:24.238148,2026-02-01T10:05:24.238148,2026-02-01T10:20:24.238148,2026-02-01T11:20:24.238148,2026-02-01T11:50:24.238148,PASS,False,10.1
BATCH-20260131-08,AVALANCHE_X1,2026-02-01T06:35:24.238148,2026-02-01T08:35:24.238148,2026-02-01T09:05:24.238148,2026-02-01T13:05:24.238148,2026-02-01T13:20:24.238148,2026-02-01T14:20:24.238148,2026-02-01T14:50:24.238148,PASS,False,18.2
BATCH-20260201-01,AVALANCHE_X1,2026-02-01T09:35:24.238148,2026-02-01T11:35:24.238148,2026-02-01T12:05:24.238148,2026-02-01T16:05:24.238148,2026-02-01T16:20:24.238148,2026-02-01T17:20:24.238148,2026-02-01T17:50:24.238148,REJECT,True,63.0
BATCH-20260201-02,AVALANCHE_X1,2026-02-01T12:35:24.238148,2026-02-01T14:35:24.238148,2026-02-01T15:05:24.238148,2026-02-01T19:05:24.238148,2026-02-01T19:20:24.238148,2026-02-01T20:20:24.238148,2026-02-01T20:50:24.238148,PASS,False,12.2
BATCH-20260201-03,AVALANCHE_X1,2026-02-01T15:35:24.238148,2026-02-01T17:35:24.238148,2026-02-01T18:05:24.238148,2026-02-01T22:05:24.238148,2026-02-01T22:20:24.238148,2026-02-01T23:20:24.238148,2026-02-01T23:50:24.238148,PASS,False,14.8
BATCH-20260201-04,AVALANCHE_X1,2026-02-01T18:35:24.238148,2026-02-01T20:35:24.238148,2026-02-01T21:05:24.238148,2026-02-02T01:05:24.238148,2026-02-02T01:20:24.238148,2026-02-02T02:20:24.238148,2026-02-02T02:50:24.238148,PASS,False,19.1
BATCH-20260201-05,AVALANCHE_X1,2026-02-01T21:35:24.238148,2026-02-01T23:35:24.238148,2026-02-02T00:05:24.238148,2026-02-02T04:05:24.238148,2026-02-02T04:20:24.238148,2026-02-02T05:20:24.238148,2026-02-02T05:50:24.238148,PASS,False,20.1
BATCH-20260201-06,AVALANCHE_X1,2026-02-02T00:35:24.238148,2026-02-02T02:35:24.238148,2026-02-02T03:05:24.238148,2026-02-02T07:05:24.238148,2026-02-02T07:20:24.238148,2026-02-02T08:20:24.238148,2026-02-02T08:50:24.238148,PASS,False,17.4
BATCH-20260201-07,AVALANCHE_X1,2026-02-02T03:35:24.238148,2026-02-02T05:35:24.238148,2026-02-02T06:05:24.238148,2026-02-02T10:05:24.238148,2026-02-02T10:20:24.238148,2026-02-02T11:20:24.238148,2026-02-02T11:50:24.238148,PASS,False,33.4
BATCH-20260201-08,AVALANCHE_X1,2026-02-02T06:35:24.238148,2026-02-02T08:35:24.238148,2026-02-02T09:05:24.238148,2026-02-02T13:05:24.238148,2026-02-02T13:20:24.238148,2026-02-02T14:20:24.238148,2026-02-02T14:50:24.238148,PASS,False,11.8
BATCH-20260202-01,AVALANCHE_X1,2026-02-02T09:35:24.238148,2026-02-02T11:35:24.238148,2026-02-02T12:05:24.238148,2026-02-02T16:05:24.238148,2026-02-02T16:20:24.238148,2026-02-02T17:20:24.238148,2026-02-02T17:50:24.238148,PASS,False,12.0
BATCH-20260202-02,AVALANCHE_X1,2026-02-02T12:35:24.238148,2026-02-02T14:35:24.238148,2026-02-02T15:05:24.238148,2026-02-02T19:05:24.238148,2026-02-02T19:20:24.238148,2026-02-02T20:20:24.238148,2026-02-02T20:50:24.238148,PASS,False,23.1
BATCH-20260202-03,AVALANCHE_X1,2026-02-02T15:35:24.238148,2026-02-02T17:35:24.238148,2026-02-02T18:05:24.238148,2026-02-02T22:05:24.238148,2026-02-02T22:20:24.238148,2026-02-02T23:20:24.238148,2026-02-02T23:50:24.238148,PASS,False,27.4
BATCH-20260202-04,AVALANCHE_X1,2026-02-02T18:35:24.238148,2026-02-02T20:35:24.238148,2026-02-02T21:05:24.238148,2026-02-03T01:05:24.238148,2026-02-03T01:20:24.238148,2026-02-03T02:20:24.238148,2026-02-03T02:50:24.238148,PASS,False,11.1
BATCH-20260202-05,AVALANCHE_X1,2026-02-02T21:35:24.238148,2026-02-02T23:35:24.238148,2026-02-03T00:05:24.238148,2026-02-03T04:05:24.238148,2026-02-03T04:20:24.238148,2026-02-03T05:20:24.238148,2026-02-03T05:50:24.238148,PASS,False,37.6
BATCH-20260202-06,AVALANCHE_X1,2026-02-03T00:35:24.238148,2026-02-03T02:35:24.238148,2026-02-03T03:05:24.238148,2026-02-03T07:05:24.238148,2026-02-03T07:20:24.238148,2026-02-03T08:20:24.238148,2026-02-03T08:50:24.238148,REJECT,True,41.8
BATCH-20260202-07,AVALANCHE_X1,2026-02-03T03:35:24.238148,2026-02-03T05:35:24.238148,2026-02-03T06:05:24.238148,2026-02-03T10:05:24.238148,2026-02-03T10:20:24.238148,2026-02-03T11:20:24.238148,2026-02-03T11:50:24.238148,PASS,False,36.5
BATCH-20260202-08,AVALANCHE_X1,2026-02-03T06:35:24.238148,2026-02-03T08:35:24.238148,2026-02-03T09:05:24.238148,2026-02-03T13:05:24.238148,2026-02-03T13:20:24.238148,2026-02-03T14:20:24.238148,2026-02-03T14:50:24.238148,PASS,False,19.3
BATCH-20260203-01,AVALANCHE_X1,2026-02-03T09:35:24.238148,2026-02-03T11:35:24.238148,2026-02-03T12:05:24.238148,2026-02-03T16:05:24.238148,2026-02-03T16:20:24.238148,2026-02-03T17:20:24.238148,2026-02-03T17:50:24.238148,PASS,False,32.2
BATCH-20260203-02,AVALANCHE_X1,2026-02-03T12:35:24.238148,2026-02-03T14:35:24.238148,2026-02-03T15:05:24.238148,2026-02-03T19:05:24.238148,2026-02-03T19:20:24.238148,2026-02-03T20:20:24.238148,2026-02-03T20:50:24.238148,PASS,False,14.1
BATCH-20260203-03,AVALANCHE_X1,2026-02-03T15:35:24.238148,2026-02-03T17:35:24.238148,2026-02-03T18:05:24.238148,2026-02-03T22:05:24.238148,2026-02-03T22:20:24.238148,2026-02-03T23:20:24.238148,2026-02-03T23:50:24.238148,PASS,False,32.2
BATCH-20260203-04,AVALANCHE_X1,2026-02-03T18:35:24.238148,2026-02-03T20:35:24.238148,2026-02-03T21:05:24.238148,2026-02-04T01:05:24.238148,2026-02-04T01:20:24.238148,2026-02-04T02:20:24.238148,2026-02-04T02:50:24.238148,PASS,False,34.9
BATCH-20260203-05,AVALANCHE_X1,2026-02-03T21:35:24.238148,2026-02-03T23:35:24.238148,2026-02-04T00:05:24.238148,2026-02-04T04:05:24.238148,2026-02-04T04:20:24.238148,2026-02-04T05:20:24.238148,2026-02-04T05:50:24.238148,PASS,False,39.3
BATCH-20260203-06,AVALANCHE_X1,2026-02-04T00:35:24.238148,2026-02-04T02:35:24.238148,2026-02-04T03:05:24.238148,2026-02-04T07:05:24.238148,2026-02-04T07:20:24.238148,2026-02-04T08:20:24.238148,2026-02-04T08:50:24.238148,PASS,False,10.9
BATCH-20260203-07,AVALANCHE_X1,2026-02-04T03:35:24.238148,2026-02-04T05:35:24.238148,2026-02-04T06:05:24.238148,2026-02-04T10:05:24.238148,2026-02-04T10:20:24.238148,2026-02-04T11:20:24.238148,2026-02-04T11:50:24.238148,PASS,False,33.5
BATCH-20260203-08,AVALANCHE_X1,2026-02-04T06:35:24.238148,2026-02-04T08:35:24.238148,2026-02-04T09:05:24.238148,2026-02-04T13:05:24.238148,2026-02-04T13:20:24.238148,2026-02-04T14:20:24.238148,2026-02-04T14:50:24.238148,PASS,False,23.5
BATCH-20260204-01,AVALANCHE_X1,2026-02-04T09:35:24.238148,2026-02-04T11:35:24.238148,2026-02-04T12:05:24.238148,2026-02-04T16:05:24.238148,2026-02-04T16:20:24.238148,2026-02-04T17:20:24.238148,2026-02-04T17:50:24.238148,REJECT,True,49.3
BATCH-20260204-02,AVALANCHE_X1,2026-02-04T12:35:24.238148,2026-02-04T14:35:24.238148,2026-02-04T15:05:24.238148,2026-02-04T19:05:24.238148,2026-02-04T19:20:24.238148,2026-02-04T20:20:24.238148,2026-02-04T20:50:24.238148,PASS,False,38.1
BATCH-20260204-03,AVALANCHE_X1,2026-02-04T15:35:24.238148,2026-02-04T17:35:24.238148,2026-02-04T18:05:24.238148,2026-02-04T22:05:24.238148,2026-02-04T22:20:24.238148,2026-02-04T23:20:24.238148,2026-02-04T23:50:24.238148,PASS,False,30.1
BATCH-20260204-04,AVALANCHE_X1,2026-02-04T18:35:24.238148,2026-02-04T20:35:24.238148,2026-02-04T21:05:24.238148,2026-02-05T01:05:24.238148,2026-02-05T01:20:24.238148,2026-02-05T02:20:24.238148,2026-02-05T02:50:24.238148,PASS,False,33.3
BATCH-20260204-05,AVALANCHE_X1,2026-02-04T21:35:24.238148,2026-02-04T23:35:24.238148,2026-02-05T00:05:24.238148,2026-02-05T04:05:24.238148,2026-02-05T04:20:24.238148,2026-02-05T05:20:24.238148,2026-02-05T05:50:24.238148,PASS,False,13.0
BATCH-20260204-06,AVALANCHE_X1,2026-02-05T00:35:24.238148,2026-02-05T02:35:24.238148,2026-02-05T03:05:24.238148,2026-02-05T07:05:24.238148,2026-02-05T07:20:24.238148,2026-02-05T08:20:24.238148,2026-02-05T08:50:24.238148,PASS,False,34.3
BATCH-20260204-07,AVALANCHE_X1,2026-02-05T03:35:24.238148,2026-02-05T05:35:24.238148,2026-02-05T06:05:24.238148,2026-02-05T10:05:24.238148,2026-02-05T10:20:24.238148,2026-02-05T11:20:24.238148,2026-02-05T11:50:24.238148,PASS,False,13.8
BATCH-20260204-08,AVALANCHE_X1,2026-02-05T06:35:24.238148,2026-02-05T08:35:24.238148,2026-02-05T09:05:24.238148,2026-02-05T13:05:24.238148,2026-02-05T13:20:24.238148,2026-02-05T14:20:24.238148,2026-02-05T14:50:24.238148,PASS,False,18.1
BATCH-20260205-01,AVALANCHE_X1,2026-02-05T09:35:24.238148,2026-02-05T11:35:24.238148,2026-02-05T12:05:24.238148,2026-02-05T16:05:24.238148,2026-02-05T16:20:24.238148,2026-02-05T17:20:24.238148,2026-02-05T17:50:24.238148,PASS,False,22.3
BATCH-20260205-02,AVALANCHE_X1,2026-02-05T12:35:24.238148,2026-02-05T14:35:24.238148,2026-02-05T15:05:24.238148,2026-02-05T19:05:24.238148,2026-02-05T19:20:24.238148,2026-02-05T20:20:24.238148,2026-02-05T20:50:24.238148,REJECT,True,50.3
BATCH-20260205-03,AVALANCHE_X1,2026-02-05T15:35:24.238148,2026-02-05T17:35:24.238148,2026-02-05T18:05:24.238148,2026-02-05T22:05:24.238148,2026-02-05T22:20:24.238148,2026-02-05T23:20:24.238148,2026-02-05T23:50:24.238148,REJECT,True,86.7
BATCH-20260205-04,AVALANCHE_X1,2026-02-05T18:35:24.238148,2026-02-05T20:35:24.238148,2026-02-05T21:05:24.238148,2026-02-06T01:05:24.238148,2026-02-06T01:20:24.238148,2026-02-06T02:20:24.238148,2026-02-06T02:50:24.238148,PASS,False,53.9
BATCH-20260205-05,AVALANCHE_X1,2026-02-05T21:35:24.238148,2026-02-05T23:35:24.238148,2026-02-06T00:05:24.238148,2026-02-06T04:05:24.238148,2026-02-06T04:20:24.238148,2026-02-06T05:20:24.238148,2026-02-06T05:50:24.238148,REJECT,True,100
BATCH-20260205-06,AVALANCHE_X1,2026-02-06T00:35:24.238148,2026-02-06T02:35:24.238148,2026-02-06T03:05:24.238148,2026-02-06T07:05:24.238148,2026-02-06T07:20:24.238148,2026-02-06T08:20:24.238148,2026-02-06T08:50:24.238148,PASS,False,13.9
BATCH-20260205-07,AVALANCHE_X1,2026-02-06T03:35:24.238148,2026-02-06T05:35:24.238148,2026-02-06T06:05:24.238148,2026-02-06T10:05:24.238148,2026-02-06T10:20:24.238148,2026-02-06T11:20:24.238148,2026-02-06T11:50:24.238148,PASS,False,13.9
BATCH-20260205-08,AVALANCHE_X1,2026-02-06T06:35:24.238148,2026-02-06T08:35:24.238148,2026-02-06T09:05:24.238148,2026-02-06T13:05:24.238148,2026-02-06T13:20:24.238148,2026-02-06T14:20:24.238148,2026-02-06T14:50:24.238148,PASS,False,24.3
